event_id,facility_id,facility_name,building_id,building_name,block_id,block_name,access_point_id,access_point_name,zone_type,timestamp,user_id,user_name,user_type,event_type,access_status,after_hours,unauthorized_attempt,forced_entry,tailgating_detected,cctv_event,severity,security_alert
SEC-000678,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 03:05:51,EMP-0395,Employee 395,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000748,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 03:11:54,EMP-0456,Employee 456,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000661,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 03:50:22,EMP-0117,Employee 117,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000771,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 04:27:28,EMP-0258,Employee 258,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000690,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 04:47:14,EMP-0132,Employee 132,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000701,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 04:56:11,EMP-0209,Employee 209,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000667,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 05:35:42,VIS-0290,Visitor 290,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000668,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 06:03:24,EMP-0455,Employee 455,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000640,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 06:58:44,EMP-0138,Employee 138,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000737,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 07:06:48,EMP-0272,Employee 272,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000708,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 07:08:21,EMP-0056,Employee 56,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000656,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 07:38:19,EMP-0294,Employee 294,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000721,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 07:51:40,CON-0039,Contractor 39,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000663,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 08:00:31,EMP-0203,Employee 203,EMPLOYEE,ACCESS_DENIED,DENIED,0,0,0,0,NORMAL,MEDIUM,1
SEC-000649,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 08:05:23,EMP-0229,Employee 229,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000719,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 08:08:05,EMP-0025,Employee 25,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000730,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 08:09:51,EMP-0015,Employee 15,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000639,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 08:45:53,EMP-0343,Employee 343,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000711,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 08:57:11,CON-0149,Contractor 149,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000733,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 09:02:27,EMP-0172,Employee 172,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000735,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 09:04:52,EMP-0091,Employee 91,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000694,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 09:06:00,CON-0147,Contractor 147,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000751,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 09:12:57,EMP-0312,Employee 312,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000758,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 09:21:20,EMP-0140,Employee 140,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000728,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 09:25:27,EMP-0108,Employee 108,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000683,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 09:26:35,EMP-0157,Employee 157,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000765,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 09:29:02,EMP-0149,Employee 149,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000752,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 09:29:47,EMP-0439,Employee 439,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000764,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 09:42:40,EMP-0202,Employee 202,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000676,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 09:46:42,EMP-0158,Employee 158,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000770,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 10:01:58,CON-0092,Contractor 92,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000776,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 10:13:59,EMP-0338,Employee 338,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000723,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 10:14:35,EMP-0084,Employee 84,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000700,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 10:16:44,EMP-0199,Employee 199,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000732,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 10:27:15,EMP-0369,Employee 369,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000706,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 10:34:50,VIS-0188,Visitor 188,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000734,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 10:46:06,EMP-0276,Employee 276,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000744,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 10:56:27,EMP-0011,Employee 11,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000773,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 11:19:16,EMP-0305,Employee 305,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000766,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 11:22:33,EMP-0114,Employee 114,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
SEC-000702,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 11:26:13,EMP-0010,Employee 10,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000777,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 11:43:50,EMP-0306,Employee 306,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000647,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 11:49:20,VIS-0110,Visitor 110,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000695,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 11:57:54,EMP-0099,Employee 99,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000778,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 12:00:31,VIS-0071,Visitor 71,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000685,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 12:02:01,EMP-0181,Employee 181,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000707,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 12:11:28,VIS-0082,Visitor 82,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000687,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 12:13:03,EMP-0304,Employee 304,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000672,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 12:24:04,EMP-0142,Employee 142,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000781,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 12:35:20,EMP-0165,Employee 165,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000724,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 12:43:51,EMP-0451,Employee 451,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000722,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 12:47:56,VIS-0057,Visitor 57,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000715,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 12:52:16,EMP-0319,Employee 319,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000731,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 12:59:55,CON-0106,Contractor 106,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000658,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 13:11:58,EMP-0308,Employee 308,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000653,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 13:12:12,EMP-0058,Employee 58,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000637,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 13:16:14,EMP-0174,Employee 174,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000644,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 13:38:09,EMP-0482,Employee 482,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000688,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 13:43:13,EMP-0121,Employee 121,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000652,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 13:50:21,VIS-0076,Visitor 76,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000774,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 13:52:58,EMP-0155,Employee 155,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000699,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 14:00:35,CON-0021,Contractor 21,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000662,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 14:02:32,EMP-0311,Employee 311,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000709,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 14:04:46,EMP-0344,Employee 344,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000750,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 14:06:15,EMP-0157,Employee 157,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000756,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 14:11:47,EMP-0367,Employee 367,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000739,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 14:15:53,EMP-0168,Employee 168,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000749,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 14:26:57,EMP-0259,Employee 259,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000729,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 14:30:20,VIS-0082,Visitor 82,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000753,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 14:31:24,EMP-0023,Employee 23,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000742,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 14:32:58,VIS-0058,Visitor 58,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000760,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 14:36:39,EMP-0012,Employee 12,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000693,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 14:46:59,EMP-0295,Employee 295,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000682,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 14:51:24,EMP-0145,Employee 145,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000684,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 14:59:19,VIS-0046,Visitor 46,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000761,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 15:22:43,EMP-0293,Employee 293,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000754,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 15:33:06,VIS-0137,Visitor 137,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000679,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 15:34:39,EMP-0279,Employee 279,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000677,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 15:36:41,EMP-0019,Employee 19,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000736,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 15:42:58,VIS-0191,Visitor 191,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000755,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 15:44:07,EMP-0304,Employee 304,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000718,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 15:46:47,EMP-0127,Employee 127,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000692,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 15:48:43,VIS-0288,Visitor 288,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000763,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 15:51:34,EMP-0195,Employee 195,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000725,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 15:52:12,EMP-0149,Employee 149,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000665,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 15:55:16,VIS-0245,Visitor 245,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000746,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 15:57:15,EMP-0001,Employee 1,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000697,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 16:14:36,EMP-0015,Employee 15,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000743,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 16:39:17,EMP-0270,Employee 270,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000674,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 17:05:36,EMP-0304,Employee 304,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000650,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 17:17:47,VIS-0222,Visitor 222,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000641,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 17:21:12,EMP-0123,Employee 123,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000651,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 17:31:03,EMP-0100,Employee 100,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000705,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 17:31:28,VIS-0033,Visitor 33,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000635,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 17:32:54,EMP-0454,Employee 454,EMPLOYEE,ACCESS_DENIED,DENIED,0,0,0,0,NORMAL,MEDIUM,1
SEC-000716,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 17:34:14,EMP-0472,Employee 472,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000772,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 17:51:02,EMP-0324,Employee 324,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000648,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-05 17:57:01,EMP-0331,Employee 331,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000657,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 18:05:31,CON-0009,Contractor 9,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000713,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-05 18:10:10,EMP-0068,Employee 68,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000779,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-05 18:15:25,EMP-0095,Employee 95,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000659,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-05 18:23:39,EMP-0458,Employee 458,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000636,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 18:39:59,EMP-0328,Employee 328,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000680,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 18:44:19,EMP-0309,Employee 309,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000704,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-05 18:57:09,EMP-0144,Employee 144,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000643,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-05 18:58:00,EMP-0474,Employee 474,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
