facility_id,facility_name,building_id,building_name,block_id,block_name,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,temperature_c,occupancy,is_anomaly
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 12:15:00,435.74,99.96,204.95,101.91,27.49,185,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 12:30:00,593.78,104.56,227.9,98.9,28.19,245,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 12:45:00,497.05,160.76,248.57,81.83,22.97,89,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 13:00:00,485.5,84.55,293.99,76.64,22.46,89,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 13:15:00,584.64,199.39,236.16,80.23,30.54,139,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 13:30:00,399.14,112.5,202.75,92.16,28.51,268,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 13:45:00,562.9,111.13,260.06,86.95,30.05,128,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 14:00:00,449.88,142.71,258.48,75.92,29.2,147,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 14:15:00,467.33,118.08,204.75,74.93,23.31,187,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 14:30:00,414.61,84.18,296.72,89.49,30.86,113,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 14:45:00,362.83,84.32,248.2,68.42,24.4,177,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 15:00:00,381.15,134.94,162.51,59.04,25.57,278,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 15:15:00,394.16,83.11,158.62,66.74,23.32,127,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 15:30:00,397.52,169.98,252.64,116.64,30.09,186,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 15:45:00,533.27,86.02,219.03,103.23,30.42,103,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 16:00:00,363.0,145.26,295.38,79.6,26.81,112,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 16:15:00,591.41,155.65,154.1,76.61,29.61,88,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 16:30:00,455.33,90.65,264.27,58.0,24.18,263,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 16:45:00,431.49,186.26,230.36,112.84,29.58,145,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 17:00:00,569.92,123.46,159.21,83.69,25.11,252,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 17:15:00,462.77,164.18,262.83,103.19,24.67,277,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 17:30:00,577.65,176.23,189.27,99.83,28.33,111,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 17:45:00,591.55,126.46,299.81,109.86,30.33,226,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 18:00:00,375.84,133.11,256.45,90.76,23.46,129,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 18:15:00,586.49,129.28,176.26,116.71,26.84,91,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 18:30:00,420.32,188.9,252.2,58.35,30.55,186,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 18:45:00,369.04,194.86,250.94,56.98,28.07,212,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 19:00:00,379.46,151.42,226.42,63.58,25.98,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 19:15:00,426.18,177.89,231.71,86.95,25.71,40,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 19:30:00,451.48,162.51,254.23,57.99,24.32,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 19:45:00,464.91,81.82,270.09,118.87,26.62,22,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 20:00:00,509.38,190.47,215.06,65.51,26.11,28,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 20:15:00,553.95,142.61,162.98,50.84,25.66,34,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 20:30:00,569.75,89.66,163.66,61.2,26.23,6,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 20:45:00,490.55,88.28,298.68,62.66,24.93,25,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 21:00:00,374.45,175.69,272.59,72.25,25.7,18,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 21:15:00,484.89,141.44,289.37,85.7,26.53,18,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 21:30:00,441.5,145.93,270.33,81.27,31.1,23,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 21:45:00,405.64,101.02,222.11,62.68,24.65,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 22:00:00,435.4,91.31,253.86,114.56,30.93,20,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 22:15:00,760.44,177.44,445.95,162.92,31.66,34,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 22:30:00,543.54,84.5,166.11,84.95,24.91,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 22:45:00,378.76,108.93,205.47,55.2,27.99,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 23:00:00,354.29,168.78,160.27,93.05,24.16,44,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 23:15:00,513.5,155.13,175.61,73.92,31.72,44,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-09 23:30:00,944.48,101.35,410.04,79.15,22.4,46,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-09 23:45:00,583.99,109.17,268.55,103.22,25.0,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 00:00:00,495.76,177.32,169.78,69.68,31.43,35,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 00:15:00,583.04,167.88,185.19,72.47,28.62,3,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 00:30:00,408.39,110.52,163.06,107.56,30.28,28,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 00:45:00,352.07,145.98,230.64,58.69,32.0,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 01:00:00,377.84,130.75,294.53,110.23,27.52,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 01:15:00,430.94,97.51,204.1,71.53,29.29,39,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 01:30:00,564.66,119.07,163.98,79.76,28.45,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 01:45:00,475.35,108.61,266.18,104.25,24.37,38,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 02:00:00,1236.2,182.24,511.53,130.13,25.87,42,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 02:15:00,368.56,130.3,217.51,87.81,24.27,50,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 02:30:00,502.15,197.62,170.71,64.38,22.54,21,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 02:45:00,416.74,103.09,233.86,98.85,24.29,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 03:00:00,474.48,146.22,191.13,64.25,29.71,48,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 03:15:00,395.58,167.87,275.18,74.12,26.44,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 03:30:00,395.03,118.46,214.98,81.39,27.05,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 03:45:00,1242.81,186.86,336.92,192.2,30.61,36,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 04:00:00,483.18,148.86,283.01,96.32,31.77,37,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 04:15:00,357.69,89.32,246.91,51.44,28.05,49,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 04:30:00,414.02,132.44,176.79,91.61,30.77,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 04:45:00,471.37,190.95,289.04,73.45,27.84,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 05:00:00,437.8,97.65,150.84,75.14,32.0,24,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 05:15:00,466.84,123.64,260.95,114.37,27.05,1,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 05:30:00,588.67,103.32,158.86,119.47,28.31,21,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 05:45:00,421.95,170.35,184.45,83.02,25.63,13,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 06:00:00,471.65,102.95,199.82,68.19,22.13,37,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 06:15:00,442.03,149.97,183.14,84.22,22.59,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 06:30:00,393.5,99.71,274.05,66.56,27.08,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 06:45:00,386.41,136.31,214.11,109.22,31.8,25,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 07:00:00,527.03,136.49,277.97,95.46,22.9,28,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 07:15:00,526.32,97.23,272.36,70.35,26.78,30,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 07:30:00,436.73,118.51,234.49,119.11,26.58,12,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 07:45:00,501.49,103.89,213.72,108.23,31.77,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 08:00:00,419.03,125.5,290.99,119.85,29.38,243,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 08:15:00,464.49,146.66,278.28,118.51,27.38,180,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 08:30:00,551.15,146.11,271.52,114.68,24.49,117,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 08:45:00,373.08,164.39,262.43,118.14,30.28,282,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 09:00:00,444.17,169.54,175.66,114.08,28.17,123,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 09:15:00,497.28,156.13,186.02,57.3,26.93,90,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 09:30:00,474.51,139.58,267.53,54.9,26.39,291,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 09:45:00,439.74,99.88,207.36,119.13,31.02,170,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 10:00:00,507.86,82.43,215.92,87.27,29.24,87,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 10:15:00,582.58,95.04,249.79,68.59,23.07,222,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 10:30:00,577.28,168.81,190.34,111.27,29.51,170,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 10:45:00,382.55,137.64,282.45,75.99,25.46,92,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 11:00:00,386.92,159.51,167.35,66.27,25.36,198,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 11:15:00,395.21,131.5,180.69,118.69,24.14,232,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 11:30:00,410.61,95.73,259.83,119.51,31.78,122,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 11:45:00,575.55,135.14,194.49,119.28,23.46,285,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 12:00:00,500.31,154.37,162.17,99.81,23.94,284,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 12:15:00,434.22,94.94,276.51,57.21,26.81,265,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 12:30:00,493.38,123.42,150.63,51.0,30.75,297,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 12:45:00,532.23,112.0,247.33,66.1,27.26,284,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 13:00:00,407.12,127.6,226.51,62.98,26.15,174,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 13:15:00,425.64,189.48,166.26,66.81,28.59,121,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 13:30:00,466.87,143.8,207.2,76.46,22.53,234,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 13:45:00,456.13,142.35,277.46,97.95,28.34,257,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 14:00:00,431.76,125.56,273.18,94.08,28.38,118,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 14:15:00,538.89,168.12,241.84,113.47,24.65,286,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 14:30:00,583.86,179.89,178.5,95.19,25.24,278,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 14:45:00,552.52,99.53,227.43,117.59,22.9,129,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 15:00:00,528.81,115.83,173.27,57.37,28.91,198,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 15:15:00,1060.79,139.12,328.31,140.72,29.99,214,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 15:30:00,358.6,194.89,160.0,114.57,27.64,201,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 15:45:00,408.11,180.2,270.76,65.72,29.92,93,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 16:00:00,514.54,186.72,195.82,114.5,31.71,186,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 16:15:00,470.61,186.87,231.66,67.52,26.15,153,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 16:30:00,354.01,97.02,166.0,55.19,30.2,242,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 16:45:00,373.43,126.09,288.76,103.19,28.57,114,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 17:00:00,486.34,177.56,253.32,92.07,31.57,86,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 17:15:00,563.32,110.47,270.01,91.88,30.99,248,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 17:30:00,592.01,129.15,198.87,101.43,27.64,128,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 17:45:00,448.42,184.22,287.66,57.21,25.96,275,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 18:00:00,423.37,196.86,286.13,98.13,24.36,282,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 18:15:00,582.51,111.06,272.13,67.06,22.1,194,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 18:30:00,550.76,122.32,235.66,69.68,23.18,141,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 18:45:00,455.26,174.87,236.82,73.99,27.76,290,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 19:00:00,467.53,143.05,244.25,101.71,28.75,9,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 19:15:00,482.76,116.66,217.59,59.56,31.26,4,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 19:30:00,409.41,100.47,157.51,50.96,22.22,30,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 19:45:00,595.67,188.04,197.34,108.12,27.84,9,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 20:00:00,530.23,171.18,234.3,92.86,26.05,10,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 20:15:00,388.52,86.55,259.51,59.94,24.02,4,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 20:30:00,428.52,186.11,205.76,64.17,25.13,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 20:45:00,590.95,144.31,167.89,68.26,28.25,4,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 21:00:00,410.25,175.63,284.31,51.02,26.38,40,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 21:15:00,482.71,84.48,276.12,74.52,30.65,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 21:30:00,357.26,113.61,278.84,62.35,26.19,44,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 21:45:00,482.7,141.4,158.37,85.1,22.5,22,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 22:00:00,455.87,118.64,154.02,97.45,28.73,31,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 22:15:00,401.94,162.25,258.89,54.88,27.16,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 22:30:00,462.31,144.13,202.65,62.98,26.44,19,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 22:45:00,405.88,92.13,224.92,68.77,25.13,2,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 23:00:00,499.7,135.35,235.19,68.31,30.68,48,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 23:15:00,569.77,112.42,179.98,76.03,26.97,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-10 23:30:00,462.46,112.05,290.25,78.13,23.56,2,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-10 23:45:00,437.84,80.96,286.35,89.81,24.13,45,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 00:00:00,439.13,169.13,298.9,77.17,25.56,16,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 00:15:00,845.06,199.17,333.46,120.36,31.34,32,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 00:30:00,574.58,110.28,287.15,101.56,29.71,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 00:45:00,422.4,81.7,259.39,114.69,30.36,23,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 01:00:00,398.33,163.24,274.82,77.64,26.51,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 01:15:00,360.64,196.7,205.98,90.01,24.43,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 01:30:00,413.6,152.13,198.4,62.43,29.61,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 01:45:00,456.17,116.61,254.42,113.99,30.99,34,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 02:00:00,375.6,145.4,172.42,74.27,27.93,33,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 02:15:00,579.17,194.9,276.59,53.48,30.01,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 02:30:00,553.86,88.39,259.28,89.95,29.87,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 02:45:00,761.22,115.44,520.84,197.68,25.12,4,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 03:00:00,446.01,187.76,256.81,118.31,23.15,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 03:15:00,538.99,160.52,276.35,103.84,31.23,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 03:30:00,544.98,102.68,258.96,83.25,22.26,47,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 03:45:00,399.64,171.62,297.15,55.93,25.76,24,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 04:00:00,584.46,160.58,230.58,93.54,31.67,49,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 04:15:00,391.89,168.54,212.58,56.72,22.7,28,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 04:30:00,353.05,141.36,156.72,77.11,23.47,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 04:45:00,486.01,152.38,262.68,112.96,31.6,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 05:00:00,576.38,142.97,270.01,75.23,23.69,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 05:15:00,526.26,142.74,295.06,72.19,30.96,30,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 05:30:00,452.02,133.84,234.36,54.38,28.43,39,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 05:45:00,455.86,114.69,194.34,76.83,25.91,2,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 06:00:00,409.46,120.46,168.24,85.49,23.87,7,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 06:15:00,558.91,85.94,158.7,77.13,28.6,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 06:30:00,525.0,156.15,251.67,54.82,23.05,33,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 06:45:00,1060.4,133.51,261.09,173.08,29.73,44,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 07:00:00,428.45,105.41,279.72,71.22,23.15,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 07:15:00,447.92,89.46,232.16,100.81,29.19,24,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 07:30:00,453.74,109.97,185.1,65.32,26.39,4,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 07:45:00,587.69,89.4,255.12,83.81,28.3,50,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 08:00:00,535.92,137.65,161.99,110.28,24.85,142,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 08:15:00,359.18,157.28,260.57,106.69,28.81,101,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 08:30:00,363.01,131.1,215.65,54.35,29.44,126,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 08:45:00,435.13,194.46,211.27,58.74,26.52,249,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 09:00:00,426.43,102.21,234.25,59.57,23.45,219,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 09:15:00,467.37,144.89,286.89,69.23,23.68,87,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 09:30:00,356.62,81.52,153.32,90.9,25.59,293,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 09:45:00,367.41,183.92,176.16,90.12,22.1,188,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 10:00:00,407.14,108.02,162.05,88.41,31.61,281,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 10:15:00,498.93,112.64,270.6,86.06,27.46,138,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 10:30:00,599.41,191.36,226.46,116.24,22.45,124,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 10:45:00,568.54,188.87,154.18,71.35,22.12,261,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 11:00:00,546.18,183.58,217.04,53.23,27.86,111,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 11:15:00,568.57,154.99,188.61,73.83,27.81,239,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 11:30:00,452.53,190.37,181.07,83.65,26.78,127,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 11:45:00,413.05,92.71,185.71,68.89,22.35,156,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 12:00:00,394.0,123.32,174.78,89.64,25.55,181,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 12:15:00,366.11,166.18,204.2,79.48,26.6,219,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 12:30:00,452.16,106.64,225.1,81.13,25.4,232,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 12:45:00,571.01,113.82,200.48,115.93,29.01,120,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 13:00:00,468.31,166.01,281.77,67.86,29.37,107,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 13:15:00,586.86,167.49,210.03,85.87,22.03,156,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 13:30:00,568.85,112.87,291.95,91.65,25.83,116,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-11 13:45:00,592.12,94.73,291.87,119.91,29.25,143,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-11 14:00:00,445.95,86.01,202.49,85.49,25.64,124,False
