facility_id,facility_name,asset_id,asset_name,asset_type,building_name,block_name,timestamp,temperature_c,vibration_mm_s,pressure_bar,power_kw,runtime_hours,operating_hours,age_years,days_since_service,health_score,health_status,abnormal_behavior,maintenance_required,days_to_maintenance
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 12:00:00,57.22,2.31,5.34,44.53,0.64,2268.76,4,48.5,98.15,EXCELLENT,0,0,126
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 13:00:00,55.62,2.05,5.38,42.29,0.87,2269.63,4,48.54,98.33,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 14:00:00,57.51,2.03,4.91,30.38,0.43,2270.06,4,48.58,96.42,EXCELLENT,0,0,99
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 15:00:00,72.96,3.28,4.83,53.08,0.42,2270.49,4,48.62,61.09,WARNING,1,0,10
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 16:00:00,57.84,2.26,5.23,43.27,0.99,2271.48,4,48.67,97.73,EXCELLENT,0,0,95
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 17:00:00,58.82,2.18,5.95,47.31,0.56,2272.04,4,48.71,97.0,EXCELLENT,0,0,136
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 18:00:00,58.29,2.03,5.03,33.65,0.49,2272.53,4,48.75,96.91,EXCELLENT,0,0,144
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 19:00:00,58.37,2.66,5.43,12.11,0.61,2273.14,4,48.79,95.94,EXCELLENT,0,0,155
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 20:00:00,85.17,3.79,6.19,35.2,0.87,2274.01,4,48.83,33.5,CRITICAL,1,1,1
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 21:00:00,62.97,2.77,5.15,18.08,0.99,2275.0,4,48.88,92.48,EXCELLENT,0,0,165
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 22:00:00,57.81,2.16,5.41,25.61,0.45,2275.45,4,48.92,98.43,EXCELLENT,0,0,171
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-25 23:00:00,56.47,2.33,5.03,17.18,0.66,2276.11,4,48.96,96.92,EXCELLENT,0,0,113
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 00:00:00,61.61,2.22,5.88,17.13,0.51,2276.62,4,49.0,97.28,EXCELLENT,0,0,99
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 01:00:00,50.74,2.35,5.52,19.72,0.92,2277.54,4,49.04,98.71,EXCELLENT,0,0,171
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 02:00:00,62.08,2.36,5.27,26.86,0.67,2278.22,4,49.08,97.89,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 03:00:00,56.12,1.89,4.93,16.78,0.72,2278.93,4,49.12,96.53,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 04:00:00,57.11,2.14,5.42,17.07,0.85,2279.78,4,49.17,98.47,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 05:00:00,61.81,2.22,6.16,26.04,0.87,2280.65,4,49.21,96.15,EXCELLENT,0,0,130
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 06:00:00,56.05,2.25,5.36,25.69,0.76,2281.41,4,49.25,98.25,EXCELLENT,0,0,123
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 07:00:00,54.29,2.15,5.86,23.22,0.73,2282.14,4,49.29,97.35,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 08:00:00,56.94,1.86,5.21,36.78,0.62,2282.76,4,49.33,97.63,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 09:00:00,54.42,1.67,5.83,41.83,0.62,2283.37,4,49.38,97.5,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 10:00:00,58.25,2.23,5.92,40.3,0.59,2283.96,4,49.42,97.13,EXCELLENT,0,0,91
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 11:00:00,53.7,1.97,5.81,33.56,0.58,2284.54,4,49.46,97.54,EXCELLENT,0,0,149
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 12:00:00,60.33,2.47,5.83,42.1,0.95,2285.49,4,49.5,97.5,EXCELLENT,0,0,129
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 13:00:00,58.33,1.77,5.26,39.22,0.73,2286.22,4,49.54,97.83,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 14:00:00,57.88,1.8,5.22,30.84,0.7,2286.92,4,49.58,97.67,EXCELLENT,0,0,139
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 15:00:00,53.49,2.32,5.13,37.64,0.58,2287.5,4,49.62,97.32,EXCELLENT,0,0,127
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 16:00:00,56.97,2.27,5.81,44.5,0.75,2288.25,4,49.67,97.56,EXCELLENT,0,0,111
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 17:00:00,59.79,2.06,4.93,43.34,0.56,2288.81,4,49.71,96.52,EXCELLENT,0,0,133
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 18:00:00,52.07,2.71,5.59,41.23,0.92,2289.73,4,49.75,94.75,EXCELLENT,0,0,113
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 19:00:00,60.49,1.82,5.41,20.45,0.94,2290.67,4,49.79,98.45,EXCELLENT,0,0,158
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 20:00:00,60.81,2.29,5.31,29.41,0.84,2291.51,4,49.83,98.05,EXCELLENT,0,0,140
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 21:00:00,61.65,2.15,6.0,23.91,1.0,2292.51,4,49.88,96.81,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 22:00:00,58.68,2.05,5.51,23.34,0.72,2293.23,4,49.92,98.75,EXCELLENT,0,0,90
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-26 23:00:00,56.65,2.18,5.82,26.95,0.82,2294.06,4,49.96,97.5,EXCELLENT,0,0,158
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 00:00:00,61.7,2.15,5.7,26.92,0.6,2294.66,4,50.0,97.99,EXCELLENT,0,0,92
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 01:00:00,61.42,1.93,5.88,24.11,0.56,2295.22,4,50.04,97.29,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 02:00:00,58.26,2.08,4.97,18.72,0.45,2295.67,4,50.08,96.66,EXCELLENT,0,0,127
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 03:00:00,55.31,2.25,5.45,23.41,0.67,2296.33,4,50.12,98.58,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 04:00:00,57.42,2.22,5.53,22.98,0.76,2297.1,4,50.17,98.66,EXCELLENT,0,0,98
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 05:00:00,59.2,2.57,5.35,14.79,0.51,2297.61,4,50.21,97.3,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 06:00:00,58.18,1.93,5.45,19.98,1.0,2298.61,4,50.25,98.6,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 07:00:00,60.97,2.66,5.75,21.66,0.52,2299.13,4,50.29,95.08,EXCELLENT,0,0,116
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 08:00:00,60.64,2.0,5.29,42.19,0.71,2299.84,4,50.33,97.97,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 09:00:00,60.72,2.03,5.56,38.96,0.89,2300.72,4,50.38,98.55,EXCELLENT,0,0,109
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 10:00:00,60.25,1.86,5.56,43.8,0.42,2301.14,4,50.42,98.56,EXCELLENT,0,0,92
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 11:00:00,56.67,2.04,5.76,41.94,0.53,2301.67,4,50.46,97.76,EXCELLENT,0,0,124
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 12:00:00,56.32,2.04,5.25,47.97,0.94,2302.61,4,50.5,97.82,EXCELLENT,0,0,100
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 13:00:00,60.2,2.2,5.45,46.9,0.56,2303.16,4,50.54,98.61,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 14:00:00,59.73,2.27,5.7,32.85,0.81,2303.97,4,50.58,98.01,EXCELLENT,0,0,145
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 15:00:00,56.68,2.46,5.66,39.33,0.71,2304.68,4,50.62,98.16,EXCELLENT,0,0,140
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 16:00:00,55.14,2.34,5.9,30.24,0.72,2305.4,4,50.67,97.18,EXCELLENT,0,0,133
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 17:00:00,60.43,2.17,5.87,41.38,0.99,2306.39,4,50.71,97.34,EXCELLENT,0,0,137
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 18:00:00,55.27,2.4,5.45,41.76,0.87,2307.26,4,50.75,98.58,EXCELLENT,0,0,105
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 19:00:00,54.22,2.19,5.54,19.33,0.46,2307.72,4,50.79,98.64,EXCELLENT,0,0,132
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 20:00:00,58.93,2.35,5.47,17.12,0.56,2308.28,4,50.83,98.68,EXCELLENT,0,0,167
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 21:00:00,60.58,2.04,5.15,22.49,0.67,2308.96,4,50.88,97.4,EXCELLENT,0,0,169
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 22:00:00,60.05,2.24,6.02,26.35,0.54,2309.5,4,50.92,96.72,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-27 23:00:00,56.73,1.99,5.41,15.44,0.89,2310.39,4,50.96,98.46,EXCELLENT,0,0,119
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 00:00:00,54.35,1.75,6.06,16.39,0.94,2311.33,4,51.0,96.57,EXCELLENT,0,0,176
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 01:00:00,58.52,1.95,5.5,20.81,0.91,2312.24,4,51.04,98.79,EXCELLENT,0,0,133
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 02:00:00,96.32,3.88,4.59,26.12,0.58,2312.82,4,51.08,11.43,CRITICAL,1,1,1
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 03:00:00,60.09,2.02,5.3,18.63,0.7,2313.52,4,51.12,98.0,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 04:00:00,60.87,2.43,5.87,18.36,0.78,2314.3,4,51.17,97.31,EXCELLENT,0,0,172
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 05:00:00,58.35,2.2,5.47,21.17,0.84,2315.14,4,51.21,98.67,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 06:00:00,62.32,2.08,5.18,18.46,0.75,2315.89,4,51.25,97.52,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 07:00:00,57.74,2.05,6.08,23.8,0.78,2316.66,4,51.29,96.46,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 08:00:00,90.08,3.05,5.05,45.98,0.94,2317.61,4,51.33,41.08,CRITICAL,1,1,5
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 09:00:00,57.38,2.36,5.51,36.68,0.78,2318.38,4,51.38,98.75,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 10:00:00,54.7,2.16,5.42,37.93,0.68,2319.07,4,51.42,98.5,EXCELLENT,0,0,140
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 11:00:00,57.26,1.97,5.9,41.6,0.83,2319.89,4,51.46,97.21,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 12:00:00,54.85,2.38,5.78,35.91,0.8,2320.7,4,51.5,97.68,EXCELLENT,0,0,171
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 13:00:00,56.88,2.2,5.09,31.82,0.72,2321.42,4,51.54,97.14,EXCELLENT,0,0,147
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 14:00:00,56.01,1.96,5.07,33.4,0.41,2321.83,4,51.58,97.07,EXCELLENT,0,0,153
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 15:00:00,55.35,1.97,5.59,41.68,0.79,2322.62,4,51.62,98.45,EXCELLENT,0,0,137
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 16:00:00,54.26,2.44,5.89,30.58,0.89,2323.51,4,51.67,97.26,EXCELLENT,0,0,159
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 17:00:00,61.02,2.48,5.16,37.54,0.89,2324.39,4,51.71,97.43,EXCELLENT,0,0,135
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 18:00:00,56.84,2.39,5.54,40.37,0.75,2325.14,4,51.75,98.65,EXCELLENT,0,0,126
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 19:00:00,58.58,3.01,5.76,26.51,0.41,2325.55,4,51.79,88.01,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 20:00:00,60.14,2.34,5.26,20.64,0.86,2326.41,4,51.83,97.82,EXCELLENT,0,0,130
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 21:00:00,55.38,2.32,5.59,19.31,0.49,2326.9,4,51.88,98.45,EXCELLENT,0,0,165
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 22:00:00,54.07,2.34,5.68,26.35,0.52,2327.43,4,51.92,98.06,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-28 23:00:00,63.0,2.71,5.45,14.56,0.91,2328.34,4,51.96,94.98,EXCELLENT,0,0,135
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 00:00:00,57.68,2.22,5.22,27.88,0.41,2328.75,4,52.0,97.69,EXCELLENT,0,0,149
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 01:00:00,56.34,2.38,5.12,21.62,0.83,2329.58,4,52.04,97.28,EXCELLENT,0,0,138
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 02:00:00,56.63,2.18,5.38,15.87,0.47,2330.05,4,52.08,98.31,EXCELLENT,0,0,103
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 03:00:00,52.46,2.1,5.64,17.74,0.75,2330.8,4,52.12,98.26,EXCELLENT,0,0,145
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 04:00:00,61.02,2.19,5.4,24.58,0.6,2331.4,4,52.17,98.39,EXCELLENT,0,0,106
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 05:00:00,58.51,2.4,6.28,31.34,0.99,2332.38,4,52.21,95.7,EXCELLENT,0,0,100
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 06:00:00,57.62,1.88,5.65,14.27,0.73,2333.12,4,52.25,98.22,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 07:00:00,54.51,2.02,5.42,24.87,0.86,2333.97,4,52.29,98.48,EXCELLENT,0,0,142
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 08:00:00,61.57,2.1,5.73,26.99,0.52,2334.49,4,52.33,97.89,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 09:00:00,59.39,2.44,5.64,37.16,0.66,2335.15,4,52.38,98.25,EXCELLENT,0,0,118
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 10:00:00,57.93,1.87,5.7,32.86,0.73,2335.88,4,52.42,97.98,EXCELLENT,0,0,115
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 11:00:00,56.65,2.19,5.56,43.16,0.52,2336.4,4,52.46,98.54,EXCELLENT,0,0,152
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 12:00:00,58.71,2.45,5.33,44.66,0.75,2337.15,4,52.5,98.11,EXCELLENT,0,0,126
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 13:00:00,55.98,2.22,5.71,42.26,0.78,2337.93,4,52.54,97.98,EXCELLENT,0,0,164
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 14:00:00,58.8,2.08,5.66,35.97,0.5,2338.44,4,52.58,98.18,EXCELLENT,0,0,145
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 15:00:00,56.31,2.3,5.42,34.93,0.58,2339.02,4,52.62,98.47,EXCELLENT,0,0,102
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 16:00:00,57.8,2.02,5.59,41.08,0.79,2339.81,4,52.67,98.43,EXCELLENT,0,0,161
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 17:00:00,65.69,2.54,5.13,41.29,0.52,2340.33,4,52.71,93.84,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 18:00:00,55.51,2.2,5.08,37.46,0.41,2340.74,4,52.75,97.13,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 19:00:00,59.11,2.0,5.86,18.23,0.96,2341.7,4,52.79,97.35,EXCELLENT,0,0,113
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 20:00:00,56.94,2.32,5.56,17.21,0.64,2342.34,4,52.83,98.56,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 21:00:00,53.04,2.16,5.7,21.2,0.93,2343.27,4,52.88,98.01,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 22:00:00,59.68,2.35,5.38,17.29,0.62,2343.9,4,52.92,98.33,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-29 23:00:00,56.76,1.91,5.58,23.02,0.47,2344.37,4,52.96,98.48,EXCELLENT,0,0,171
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 00:00:00,48.73,2.64,5.5,19.47,0.63,2345.0,4,53.0,96.58,EXCELLENT,0,0,172
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 01:00:00,60.23,2.29,5.53,21.9,0.84,2345.85,4,53.04,98.68,EXCELLENT,0,0,171
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 02:00:00,58.3,1.98,5.4,18.69,0.6,2346.44,4,53.08,98.41,EXCELLENT,0,0,157
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 03:00:00,61.84,2.48,5.36,24.15,0.47,2346.91,4,53.12,98.25,EXCELLENT,0,0,92
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 04:00:00,60.29,2.18,5.72,16.78,0.96,2347.88,4,53.17,97.93,EXCELLENT,0,0,91
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 05:00:00,59.44,2.53,5.82,22.18,0.72,2348.6,4,53.21,97.51,EXCELLENT,0,0,116
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 06:00:00,55.48,1.67,5.24,15.8,0.58,2349.19,4,53.25,97.78,EXCELLENT,0,0,160
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 07:00:00,60.53,1.9,5.22,28.9,0.41,2349.6,4,53.29,97.7,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 08:00:00,56.62,2.53,4.88,36.23,0.62,2350.22,4,53.33,96.31,EXCELLENT,0,0,106
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 09:00:00,62.41,2.17,5.17,41.31,0.52,2350.73,4,53.38,97.47,EXCELLENT,0,0,147
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 10:00:00,58.21,2.12,6.4,42.6,0.62,2351.35,4,53.42,95.18,EXCELLENT,0,0,99
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 11:00:00,60.85,1.91,5.39,42.6,0.99,2352.34,4,53.46,98.37,EXCELLENT,0,0,125
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 12:00:00,60.02,1.99,5.37,37.84,0.68,2353.01,4,53.5,98.29,EXCELLENT,0,0,124
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 13:00:00,60.62,2.32,5.28,40.63,0.56,2353.58,4,53.54,97.92,EXCELLENT,0,0,147
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 14:00:00,58.02,2.14,5.52,40.64,0.95,2354.53,4,53.58,98.71,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 15:00:00,58.39,2.3,5.48,36.38,0.54,2355.07,4,53.62,98.73,EXCELLENT,0,0,117
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 16:00:00,58.15,2.78,5.14,44.42,0.76,2355.84,4,53.67,92.3,EXCELLENT,0,0,114
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 17:00:00,59.83,2.33,5.71,38.11,0.42,2356.25,4,53.71,97.94,EXCELLENT,0,0,160
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 18:00:00,62.06,2.3,5.65,36.47,0.45,2356.71,4,53.75,98.2,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 19:00:00,57.56,1.92,5.85,24.53,0.67,2357.37,4,53.79,97.41,EXCELLENT,0,0,153
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-30 20:00:00,58.85,2.13,5.14,24.85,0.71,2358.08,4,53.83,97.34,EXCELLENT,0,0,179
